Anio,Mes,Clave ciudad,limon,leche,camaron,tortillas,electricidad,alquiler,frijol,pollo,Fecha,suma,categoria,Season
2021,11,1,38.38,25.0,215.0,18.0,462.6,109.82,33.22,96.0,2021-11-01,998.02,1,4
2021,11,2,21.35,24.9,188.0,22.0,379.7,105.53,55.44,120.0,2021-11-01,916.9200000000001,2,4
2021,11,3,22.0,20.0,288.0,13.0,462.6,101.23,53.33,110.0,2021-11-01,1070.16,1,4
2021,11,4,28.4,12.17,346.5,12.5,462.6,108.32,40.0,43.0,2021-11-01,1053.49,1,4
2021,11,5,31.4,20.37,327.5,19.5,379.7,105.87,66.33,98.99,2021-11-01,1049.66,1,4
2021,11,6,29.65,19.15,250.0,24.0,298.38,107.4,45.63,136.15,2021-11-01,910.36,2,4
2021,11,7,27.99,23.0,259.99,17.0,298.38,106.14,30.49,28.4,2021-11-01,791.39,3,4
2021,11,8,22.25,24.53,384.0,24.0,379.7,107.36,36.0,112.5,2021-11-01,1090.3400000000001,1,4
2021,11,9,29.0,17.28,200.0,22.0,320.48,112.48,25.17,140.0,2021-11-01,866.41,3,4
2021,11,10,27.8,19.0,389.0,20.0,462.6,106.04,60.97,94.0,2021-11-01,1179.41,1,4
2021,11,11,25.0,22.69,247.4,12.25,462.6,108.68,45.0,92.5,2021-11-01,1016.1200000000001,1,4
2021,11,12,32.95,21.6,196.21,16.0,462.6,109.62,48.35,95.0,2021-11-01,982.33,1,4
2021,11,13,24.85,18.9,200.0,19.0,353.51,110.61,29.17,69.9,2021-11-01,825.9399999999999,3,4
2021,11,14,27.83,24.5,237.45,16.05,462.6,104.27,24.97,70.5,2021-11-01,968.1700000000001,1,4
2021,11,15,32.4,25.0,239.4,19.0,379.7,107.88,35.94,82.6,2021-11-01,921.92,3,4
2021,11,16,8.25,16.5,312.5,23.0,379.7,105.97,38.0,73.75,2021-11-01,957.6700000000001,2,4
2021,11,17,23.85,21.4,328.0,20.0,320.48,101.73,37.75,100.0,2021-11-01,953.21,2,4
2021,11,18,26.75,30.83,281.5,22.0,379.7,106.7,32.78,25.75,2021-11-01,906.01,3,4
2021,11,19,28.65,22.0,305.0,20.0,320.48,111.69,33.28,151.9,2021-11-01,992.9999999999999,2,4
2021,11,20,20.9,19.03,260.0,12.5,320.48,108.14,31.9,29.9,2021-11-01,802.85,3,4
2021,11,21,25.38,27.0,203.0,25.0,320.48,106.96,49.99,142.4,2021-11-01,900.21,3,4
2021,11,22,28.68,23.5,180.0,15.0,462.6,105.84,34.62,62.5,2021-11-01,912.74,2,4
2021,11,23,28.4,19.0,365.0,20.0,462.6,106.84,22.0,72.15,2021-11-01,1095.99,1,4
2021,11,24,28.6,24.6,270.0,22.0,430.7,116.98,40.72,129.8,2021-11-01,1063.4,1,4
2021,11,25,26.79,22.7,253.25,20.5,298.38,108.97,31.67,26.5,2021-11-01,788.76,3,4
2021,11,26,20.75,14.5,250.0,20.0,379.7,104.38,43.86,120.0,2021-11-01,953.19,3,4
2021,11,27,26.78,21.87,240.68,23.0,320.48,105.9,40.3,68.58,2021-11-01,847.59,3,4
2021,11,28,24.63,24.5,269.0,20.0,353.51,105.81,33.0,65.0,2021-11-01,895.45,2,4
2021,11,29,31.1,24.15,216.75,22.0,462.6,112.94,36.17,92.5,2021-11-01,998.2099999999999,1,4
2021,11,30,23.25,48.13,250.0,18.0,462.6,107.63,25.0,102.9,2021-11-01,1037.51,1,4
2021,11,31,30.65,23.5,196.25,23.0,379.7,107.91,39.0,39.4,2021-11-01,839.4099999999999,3,4
2021,11,32,24.55,19.05,193.01,23.0,320.48,106.1,66.33,69.0,2021-11-01,821.5200000000001,3,4
2021,11,33,42.9,23.0,170.0,18.0,462.6,104.33,49.78,73.25,2021-11-01,943.86,2,4
2021,11,34,26.8,22.13,250.0,20.0,462.6,104.28,26.0,81.25,2021-11-01,993.06,1,4
2021,11,35,21.0,25.0,369.9,20.0,320.48,110.7,19.9,40.0,2021-11-01,926.98,2,4
2021,11,36,26.05,17.18,222.4,16.0,462.6,109.3,25.33,65.0,2021-11-01,943.86,2,4
2021,11,37,16.88,11.38,249.9,22.0,438.92,106.74,36.0,62.5,2021-11-01,944.32,2,4
2021,11,38,19.1,32.5,224.0,19.5,462.6,108.61,26.82,80.93,2021-11-01,974.0600000000002,2,4
2021,11,39,26.0,23.5,389.0,20.0,462.6,105.87,24.75,32.95,2021-11-01,1084.67,1,4
2021,11,40,37.65,17.25,320.0,20.0,438.92,103.71,32.0,55.0,2021-11-01,1024.53,1,4
2021,11,41,18.5,23.0,299.0,15.5,462.6,105.0,36.0,95.5,2021-11-01,1055.1,1,4
2021,11,42,26.0,10.95,280.0,16.36,379.7,106.29,25.56,67.7,2021-11-01,912.56,3,4
2021,11,43,9.0,24.63,150.0,20.2,379.7,106.34,33.33,94.5,2021-11-01,817.7,3,4
2021,11,44,15.25,16.6,249.0,21.0,462.6,115.03,32.93,47.9,2021-11-01,960.31,2,4
2021,11,45,29.5,21.75,190.0,20.0,379.7,100.19,44.5,69.25,2021-11-01,854.8900000000001,3,4
2021,11,46,20.12,20.09,321.5,13.0,298.38,113.36,30.34,125.0,2021-11-01,941.79,2,4
2021,11,47,38.35,23.0,230.0,16.5,462.6,105.22,22.0,59.0,2021-11-01,956.6700000000001,1,4
2021,11,48,23.85,24.5,250.0,22.0,379.7,107.94,53.89,53.75,2021-11-01,915.63,3,4
2021,11,49,24.35,15.98,235.0,14.0,379.7,104.07,32.18,99.0,2021-11-01,904.2799999999999,3,4
2021,11,50,23.75,21.0,201.5,23.0,320.48,107.85,31.5,159.0,2021-11-01,888.08,3,4
2021,11,51,30.0,22.0,190.0,15.0,462.6,102.33,22.0,69.75,2021-11-01,913.6800000000001,2,4
2021,11,52,28.15,23.75,170.0,18.0,462.6,104.33,35.0,64.5,2021-11-01,906.33,2,4
2021,11,53,21.75,20.0,276.5,20.5,462.6,107.19,27.45,54.6,2021-11-01,990.59,1,4
2021,11,54,23.43,19.0,136.25,19.0,379.7,103.27,27.5,53.75,2021-11-01,761.9,3,4
2021,11,55,28.0,14.5,200.0,16.75,462.6,104.89,32.78,68.0,2021-11-01,927.52,2,4
2021,12,1,43.38,25.0,220.0,18.0,463.89,110.1,33.22,98.0,2021-12-01,1011.59,1,1
2021,12,2,22.15,24.9,200.5,22.0,380.74,105.76,55.44,120.0,2021-12-01,931.49,2,1
2021,12,3,44.5,22.25,286.25,13.0,463.89,101.53,50.58,112.5,2021-12-01,1094.5,1,1
2021,12,4,39.93,12.17,365.0,12.5,463.89,108.41,40.0,43.25,2021-12-01,1085.15,1,1
2021,12,5,48.45,20.5,365.0,21.0,380.74,106.0,64.33,104.49,2021-12-01,1110.51,1,1
2021,12,6,49.68,19.29,250.0,24.25,299.19,107.56,45.63,143.4,2021-12-01,939.0,2,1
2021,12,7,50.74,23.0,259.99,17.0,299.19,106.56,29.99,27.4,2021-12-01,813.87,3,1
2021,12,8,28.31,24.05,399.0,24.0,380.74,107.42,38.5,117.5,2021-12-01,1119.52,1,1
2021,12,9,53.25,16.86,200.0,22.0,321.35,112.99,23.89,147.5,2021-12-01,897.84,3,1
2021,12,10,34.63,19.0,399.0,20.0,463.89,106.04,63.89,96.0,2021-12-01,1202.45,1,1
2021,12,11,30.0,23.02,247.9,12.0,463.89,108.84,45.0,96.25,2021-12-01,1026.9,1,1
2021,12,12,45.7,20.9,200.0,16.0,463.89,109.91,49.34,89.25,2021-12-01,994.99,1,1
2021,12,13,25.2,18.9,230.0,19.0,354.48,111.39,27.61,69.9,2021-12-01,856.48,3,1
2021,12,14,30.16,24.5,257.25,16.02,463.89,104.35,23.89,82.5,2021-12-01,1002.56,1,1
2021,12,15,49.95,25.0,239.9,19.0,380.74,107.94,34.14,82.6,2021-12-01,939.27,3,1
2021,12,16,11.5,17.75,305.0,23.0,380.74,106.11,38.0,75.0,2021-12-01,957.1,2,1
2021,12,17,24.3,23.3,302.5,20.0,321.35,101.73,37.0,100.0,2021-12-01,930.1800000000001,2,1
2021,12,18,31.25,31.22,289.0,22.0,380.74,106.82,34.69,27.25,2021-12-01,922.97,3,1
2021,12,19,49.9,22.75,310.0,20.0,321.35,111.82,30.76,142.15,2021-12-01,1008.7299999999999,2,1
2021,12,20,45.4,19.03,260.0,12.5,321.35,108.25,30.9,29.9,2021-12-01,827.3299999999999,3,1
2021,12,21,41.9,27.0,204.5,25.0,321.35,107.11,49.99,146.15,2021-12-01,923.0,3,1
2021,12,22,40.9,22.85,180.0,15.0,463.89,105.99,34.62,63.75,2021-12-01,927.0,2,1
2021,12,23,35.63,19.25,365.0,20.0,463.89,106.97,21.0,78.9,2021-12-01,1110.64,1,1
2021,12,24,32.85,25.05,250.0,22.0,431.9,118.89,42.11,129.8,2021-12-01,1052.6,1,1
2021,12,25,41.1,23.3,244.75,20.25,299.19,109.09,30.42,25.75,2021-12-01,793.8499999999999,3,1
2021,12,26,37.75,13.89,251.25,20.0,380.74,104.51,43.86,120.0,2021-12-01,972.0,3,1
2021,12,27,53.78,20.69,247.9,23.0,321.35,105.95,37.73,69.9,2021-12-01,880.3000000000001,3,1
2021,12,28,29.65,23.5,168.75,20.0,354.48,105.81,33.0,65.0,2021-12-01,800.19,2,1
2021,12,29,41.13,24.1,226.0,23.5,463.89,113.08,30.99,90.0,2021-12-01,1012.69,1,1
2021,12,30,20.25,47.5,250.0,19.0,463.89,108.29,25.0,102.9,2021-12-01,1036.83,1,1
2021,12,31,47.2,23.5,186.25,23.0,380.74,107.97,39.0,39.8,2021-12-01,847.46,3,1
2021,12,32,41.08,19.05,193.98,23.0,321.35,106.1,64.33,72.0,2021-12-01,840.8900000000001,3,1
2021,12,33,44.85,24.75,170.0,18.0,463.89,104.33,49.78,77.0,2021-12-01,952.6,2,1
2021,12,34,35.23,22.38,250.0,20.0,463.89,104.47,25.5,85.0,2021-12-01,1006.47,1,1
2021,12,35,31.5,25.0,369.9,20.0,321.35,111.08,21.4,40.0,2021-12-01,940.23,2,1
2021,12,36,37.1,17.18,232.4,16.0,463.89,109.4,23.89,65.0,2021-12-01,964.8599999999999,2,1
2021,12,37,21.39,11.38,249.9,22.0,440.13,106.99,36.0,66.0,2021-12-01,953.79,2,1
2021,12,38,19.25,32.0,220.25,19.5,463.89,108.61,26.51,74.4,2021-12-01,964.41,2,1
2021,12,39,29.0,23.5,389.0,20.0,463.89,105.92,27.0,28.75,2021-12-01,1087.06,1,1
2021,12,40,38.15,17.9,320.0,21.0,440.13,103.71,35.0,57.5,2021-12-01,1033.39,1,1
2021,12,41,38.5,23.0,299.0,16.0,463.89,105.14,36.0,96.0,2021-12-01,1077.53,1,1
2021,12,42,19.24,10.8,280.0,16.55,380.74,106.45,27.22,70.43,2021-12-01,911.4300000000001,3,1
2021,12,43,11.5,25.0,150.0,20.2,380.74,106.65,33.33,96.0,2021-12-01,823.4200000000001,3,1
2021,12,44,30.75,17.27,249.0,21.0,463.89,115.53,31.83,42.4,2021-12-01,971.67,2,1
2021,12,45,53.13,23.0,190.0,20.0,380.74,100.19,44.5,69.5,2021-12-01,881.06,3,1
2021,12,46,38.74,20.09,330.25,13.0,299.19,113.83,28.13,125.0,2021-12-01,968.23,2,1
2021,12,47,41.63,23.0,245.0,17.0,463.89,104.81,22.0,59.0,2021-12-01,976.3299999999999,1,1
2021,12,48,24.95,24.5,250.0,22.0,380.74,108.23,53.89,48.25,2021-12-01,912.5600000000001,3,1
2021,12,49,25.2,17.63,220.0,14.0,380.74,104.35,32.0,70.0,2021-12-01,863.92,3,1
2021,12,50,40.5,21.0,211.5,23.0,321.35,108.28,31.5,159.0,2021-12-01,916.13,3,1
2021,12,51,38.75,22.0,190.0,15.0,463.89,102.33,22.0,71.25,2021-12-01,925.22,2,1
2021,12,52,44.4,24.5,180.0,18.0,463.89,104.4,35.0,65.0,2021-12-01,935.1899999999999,2,1
2021,12,53,41.0,20.0,234.0,20.5,463.89,107.59,27.45,54.6,2021-12-01,969.0300000000001,1,1
2021,12,54,23.85,19.13,140.0,19.0,380.74,103.34,27.75,55.5,2021-12-01,769.3100000000001,3,1
2021,12,55,44.0,14.5,195.0,17.0,463.89,105.1,33.89,68.0,2021-12-01,941.38,2,1
2022,1,1,69.9,26.0,220.0,18.0,466.65,110.43,33.22,111.25,2022-01-01,1055.45,1,1
2022,1,2,47.85,24.5,186.45,22.0,382.97,105.82,55.78,120.0,2022-01-01,945.3699999999999,2,1
2022,1,3,55.0,22.26,287.0,13.0,466.65,101.63,46.78,115.0,2022-01-01,1107.32,1,1
2022,1,4,69.0,12.17,382.23,13.3,466.65,108.55,40.08,50.75,2022-01-01,1142.73,1,1
2022,1,5,66.5,21.42,375.5,21.0,382.97,106.07,64.33,104.74,2022-01-01,1142.53,1,1
2022,1,6,76.5,19.68,257.5,25.0,300.92,107.56,49.0,122.9,2022-01-01,959.0600000000001,2,1
2022,1,7,78.49,24.0,269.99,17.0,300.92,106.68,27.74,25.65,2022-01-01,850.4700000000001,3,1
2022,1,8,44.26,23.1,384.0,24.0,382.97,107.42,40.0,125.0,2022-01-01,1130.75,1,1
2022,1,9,67.5,20.03,200.0,22.0,323.21,113.77,26.11,150.0,2022-01-01,922.62,3,1
2022,1,10,68.65,19.25,399.0,20.0,466.65,106.04,63.89,96.0,2022-01-01,1239.48,1,1
2022,1,11,56.25,23.02,255.9,12.0,466.65,108.91,45.0,101.25,2022-01-01,1068.98,1,1
2022,1,12,71.2,21.75,196.0,16.5,466.65,109.97,49.34,88.25,2022-01-01,1019.66,1,1
2022,1,13,42.05,18.65,240.0,19.0,356.56,112.21,29.06,60.75,2022-01-01,878.28,3,1
2022,1,14,60.45,24.5,215.0,16.13,466.65,104.35,23.89,68.25,2022-01-01,979.22,1,1
2022,1,15,70.5,25.0,237.4,19.0,382.97,108.16,34.0,82.6,2022-01-01,959.63,3,1
2022,1,16,21.55,16.9,315.0,24.0,382.97,106.54,39.5,78.25,2022-01-01,984.71,2,1
2022,1,17,43.43,24.74,332.0,20.0,323.21,101.71,34.75,100.0,2022-01-01,979.84,2,1
2022,1,18,64.5,27.79,289.0,22.0,382.97,106.93,33.15,27.25,2022-01-01,953.59,3,1
2022,1,19,77.4,23.0,315.0,20.0,323.21,112.19,26.9,134.9,2022-01-01,1032.6,2,1
2022,1,20,69.9,19.03,260.0,12.5,323.21,108.92,29.9,29.9,2022-01-01,853.3599999999999,3,1
2022,1,21,43.9,27.0,209.0,25.0,323.21,107.24,42.99,134.9,2022-01-01,913.2399999999999,3,1
2022,1,22,66.75,23.7,180.0,15.0,466.65,106.02,34.62,65.0,2022-01-01,957.7399999999999,2,1
2022,1,23,53.67,20.0,365.0,20.0,466.65,106.97,20.0,78.9,2022-01-01,1131.19,1,1
2022,1,24,57.15,25.5,250.0,22.0,434.47,118.67,30.17,129.8,2022-01-01,1067.76,1,1
2022,1,25,72.38,24.0,239.45,20.5,300.92,109.25,29.32,26.0,2022-01-01,821.82,3,1
2022,1,26,57.75,13.89,250.0,20.0,382.97,104.75,43.86,125.0,2022-01-01,998.22,3,1
2022,1,27,91.38,21.06,272.45,23.0,323.21,106.09,36.4,69.9,2022-01-01,943.4899999999999,3,1
2022,1,28,42.83,24.0,187.5,20.0,356.56,105.81,33.0,65.0,2022-01-01,834.7,2,1
2022,1,29,61.15,24.7,231.75,24.0,466.65,113.14,28.39,96.25,2022-01-01,1046.03,1,1
2022,1,30,40.75,47.5,250.0,19.0,466.65,108.51,21.25,98.9,2022-01-01,1052.56,1,1
2022,1,31,72.75,23.5,181.25,23.0,382.97,108.3,38.5,39.5,2022-01-01,869.77,3,1
2022,1,32,62.4,19.31,196.61,23.0,323.21,106.25,64.33,72.0,2022-01-01,867.11,3,1
2022,1,33,72.88,26.5,190.0,18.0,466.65,104.33,49.78,82.5,2022-01-01,1010.64,2,1
2022,1,34,60.45,22.18,262.5,20.0,466.65,105.01,27.5,87.5,2022-01-01,1051.79,1,1
2022,1,35,67.0,25.0,369.9,20.0,323.21,112.07,21.15,36.0,2022-01-01,974.3299999999998,2,1
2022,1,36,68.65,15.46,232.4,16.0,466.65,109.84,26.11,65.0,2022-01-01,1000.11,2,1
2022,1,37,58.15,11.38,244.9,22.0,442.74,107.04,36.0,68.5,2022-01-01,990.71,2,1
2022,1,38,25.5,33.88,226.5,19.5,466.65,108.77,26.4,74.9,2022-01-01,982.0999999999999,2,1
2022,1,39,56.25,25.0,389.0,20.0,466.65,106.11,25.0,26.65,2022-01-01,1114.66,1,1
2022,1,40,68.88,17.9,320.0,21.0,442.74,103.84,35.0,60.0,2022-01-01,1069.3600000000001,1,1
2022,1,41,52.5,23.5,299.0,16.0,466.65,105.6,36.0,96.0,2022-01-01,1095.25,1,1
2022,1,42,28.17,11.3,280.0,16.58,382.97,106.45,27.78,72.9,2022-01-01,926.15,3,1
2022,1,43,26.25,25.0,152.71,20.36,382.97,107.09,33.33,96.25,2022-01-01,843.96,3,1
2022,1,44,54.0,17.27,244.0,21.0,466.65,116.25,24.17,35.7,2022-01-01,979.04,2,1
2022,1,45,78.25,23.0,212.5,20.0,382.97,100.19,44.5,64.5,2022-01-01,925.9100000000001,3,1
2022,1,46,69.99,20.11,334.0,13.0,300.92,113.98,28.41,122.5,2022-01-01,1002.91,2,1
2022,1,47,73.9,23.0,237.0,17.0,466.65,105.17,22.0,59.0,2022-01-01,1003.7199999999999,1,1
2022,1,48,42.6,24.5,250.0,22.5,382.97,108.52,53.89,52.75,2022-01-01,937.73,3,1
2022,1,49,39.28,18.0,220.0,14.0,382.97,104.71,32.0,64.5,2022-01-01,875.46,3,1
2022,1,50,67.5,21.5,229.0,23.0,323.21,108.52,31.5,159.0,2022-01-01,963.23,3,1
2022,1,51,65.0,22.0,190.0,15.0,466.65,102.37,22.0,69.5,2022-01-01,952.52,2,1
2022,1,52,75.48,24.92,190.0,18.0,466.65,104.51,35.0,65.0,2022-01-01,979.56,2,1
2022,1,53,58.25,21.5,242.25,20.5,466.65,107.83,27.45,54.6,2022-01-01,999.0300000000001,1,1
2022,1,54,41.58,19.5,140.0,19.75,382.97,103.76,28.0,57.5,2022-01-01,793.06,3,1
2022,1,55,70.0,15.0,192.5,17.0,466.65,105.48,34.01,68.0,2022-01-01,968.64,2,1
2022,2,1,85.9,26.0,220.0,19.5,469.41,110.82,32.39,118.75,2022-02-01,1082.77,1,1
2022,2,2,49.68,24.5,204.35,22.0,385.21,106.1,56.11,120.0,2022-02-01,967.95,2,1
2022,2,3,60.0,20.0,287.0,13.0,469.41,101.84,46.22,115.0,2022-02-01,1112.4700000000003,1,1
2022,2,4,84.0,12.42,399.23,13.9,469.41,108.75,39.22,52.75,2022-02-01,1179.68,1,1
2022,2,5,84.0,20.37,379.0,21.0,385.21,106.25,64.33,98.99,2022-02-01,1159.1499999999999,1,1
2022,2,6,82.0,19.68,260.0,25.0,302.64,107.69,49.0,129.65,2022-02-01,975.66,2,1
2022,2,7,74.24,24.0,269.99,17.0,302.64,107.21,27.49,29.65,2022-02-01,852.22,3,1
2022,2,8,48.84,23.1,399.0,24.0,385.21,107.46,40.0,132.5,2022-02-01,1160.1100000000001,1,1
2022,2,9,70.0,20.57,202.5,22.5,325.06,113.97,26.11,153.75,2022-02-01,934.46,3,1
2022,2,10,81.15,20.0,399.0,20.0,469.41,106.04,62.5,103.0,2022-02-01,1261.1,1,1
2022,2,11,60.0,23.02,255.9,12.0,469.41,109.29,40.5,105.0,2022-02-01,1075.12,1,1
2022,2,12,75.2,22.5,196.0,17.0,469.41,110.03,49.34,97.0,2022-02-01,1036.48,1,1
2022,2,13,44.9,19.9,240.0,19.0,202.34,112.44,29.33,57.5,2022-02-01,725.41,3,1
2022,2,14,80.98,24.5,211.0,16.13,469.41,104.35,23.89,69.75,2022-02-01,1000.01,1,1
2022,2,15,82.0,25.0,229.9,19.5,385.21,108.26,25.9,82.6,2022-02-01,958.3699999999999,3,1
2022,2,16,33.38,16.6,315.0,24.0,385.21,107.0,40.0,79.0,2022-02-01,1000.19,2,1
2022,2,17,68.0,23.95,274.5,20.0,325.06,101.75,34.0,100.0,2022-02-01,947.26,2,1
2022,2,18,71.25,29.65,289.0,22.75,385.21,107.16,32.75,25.75,2022-02-01,963.5199999999999,3,1
2022,2,19,79.9,23.0,315.0,20.0,325.06,113.01,23.15,139.9,2022-02-01,1039.02,2,1
2022,2,20,79.9,19.62,260.0,12.5,325.06,109.07,26.4,29.4,2022-02-01,861.9499999999998,3,1
2022,2,21,78.15,30.75,209.0,25.0,325.06,107.64,42.99,138.65,2022-02-01,957.24,3,1
2022,2,22,84.5,23.7,180.0,15.0,469.41,106.21,34.62,61.25,2022-02-01,974.69,2,1
2022,2,23,74.45,20.0,377.0,20.0,469.41,107.11,20.0,74.9,2022-02-01,1162.8700000000001,1,1
2022,2,24,67.15,25.5,243.0,22.0,437.04,119.03,36.0,140.4,2022-02-01,1090.1200000000001,1,1
2022,2,25,87.4,24.1,234.95,20.0,302.64,110.06,27.78,25.0,2022-02-01,831.9299999999998,3,1
2022,2,26,57.5,12.63,250.0,20.0,385.21,105.07,43.86,130.0,2022-02-01,1004.2699999999999,3,1
2022,2,27,78.3,21.06,246.68,23.0,325.06,106.09,36.4,69.4,2022-02-01,905.99,3,1
2022,2,28,68.0,24.5,187.5,22.0,358.64,105.74,33.0,65.0,2022-02-01,864.38,2,1
2022,2,29,86.15,24.7,249.0,24.0,469.41,113.34,28.39,100.0,2022-02-01,1094.99,1,1
2022,2,30,60.0,47.5,250.0,19.0,469.41,108.73,20.0,103.65,2022-02-01,1078.2900000000002,1,1
2022,2,31,81.5,23.5,187.5,23.0,385.21,108.29,38.0,39.7,2022-02-01,886.7,3,1
2022,2,32,74.4,19.58,195.51,23.0,325.06,106.81,66.33,79.0,2022-02-01,889.6899999999999,3,1
2022,2,33,85.4,24.18,220.0,18.0,469.41,104.33,49.78,86.5,2022-02-01,1057.6,2,1
2022,2,34,78.03,23.6,300.0,20.0,469.41,105.39,27.0,90.0,2022-02-01,1113.4299999999998,1,1
2022,2,35,59.5,25.0,369.9,21.5,325.06,112.79,21.9,36.5,2022-02-01,972.15,2,1
2022,2,36,83.65,17.05,237.4,16.0,469.41,110.17,26.11,65.0,2022-02-01,1024.79,2,1
2022,2,37,62.15,16.1,249.9,23.5,445.35,107.31,29.0,72.0,2022-02-01,1005.31,2,1
2022,2,38,60.5,34.5,229.0,19.5,469.41,108.94,26.4,73.9,2022-02-01,1022.1500000000001,2,1
2022,2,39,56.5,25.0,389.0,20.0,469.41,106.6,25.0,32.25,2022-02-01,1123.76,1,1
2022,2,40,82.9,17.9,320.0,21.0,445.35,104.02,35.0,65.0,2022-02-01,1091.17,1,1
2022,2,41,53.25,24.0,299.0,16.0,469.41,106.06,35.75,97.5,2022-02-01,1100.97,1,1
2022,2,42,27.49,11.0,280.0,16.81,385.21,106.58,28.06,70.43,2022-02-01,925.5799999999999,3,1
2022,2,43,42.5,25.0,200.0,20.44,385.21,107.4,33.33,97.0,2022-02-01,910.88,3,1
2022,2,44,62.75,17.43,249.95,21.0,469.41,116.48,29.24,44.45,2022-02-01,1010.71,2,1
2022,2,45,75.0,22.75,215.0,20.0,385.21,100.19,36.5,65.5,2022-02-01,920.1500000000001,3,1
2022,2,46,67.49,20.61,334.0,13.0,302.64,113.98,26.2,115.0,2022-02-01,992.9200000000001,2,1
2022,2,47,82.4,23.0,238.5,17.0,469.41,105.53,23.25,59.0,2022-02-01,1018.0899999999999,1,1
2022,2,48,67.0,26.0,250.0,23.0,385.21,108.55,50.42,55.0,2022-02-01,965.18,3,1
2022,2,49,67.9,18.75,220.0,14.25,385.21,105.41,32.0,65.5,2022-02-01,909.0199999999999,3,1
2022,2,50,62.5,23.0,209.0,23.0,325.06,109.15,24.6,159.0,2022-02-01,935.31,3,1
2022,2,51,62.27,22.5,205.0,15.0,469.41,102.53,19.5,69.75,2022-02-01,965.96,2,1
2022,2,52,84.0,24.58,182.5,20.0,469.41,105.04,38.0,65.0,2022-02-01,988.53,2,1
2022,2,53,51.25,22.15,245.0,21.25,469.41,108.23,27.45,60.75,2022-02-01,1005.49,1,1
2022,2,54,69.4,20.25,147.5,20.0,385.21,104.06,27.75,60.0,2022-02-01,834.1699999999998,3,1
2022,2,55,74.0,15.0,212.5,17.0,469.41,105.44,32.72,72.0,2022-02-01,998.0700000000002,2,1
2022,3,1,85.4,26.0,220.0,20.0,472.17,111.04,31.56,120.0,2022-03-01,1086.1699999999998,1,2
2022,3,2,57.5,24.5,217.88,22.0,387.44,106.77,56.53,130.0,2022-03-01,1002.6199999999999,2,2
2022,3,3,45.0,20.0,288.0,13.0,472.17,101.84,49.67,115.0,2022-03-01,1104.68,1,2
2022,3,4,79.5,12.67,399.23,13.9,472.17,109.0,39.22,48.25,2022-03-01,1173.94,1,2
2022,3,5,86.0,20.89,379.0,21.0,387.44,106.49,63.5,101.49,2022-03-01,1165.81,1,2
2022,3,6,74.75,19.68,260.0,25.0,304.37,108.18,49.0,159.9,2022-03-01,1000.88,2,2
2022,3,7,65.24,24.0,252.99,17.25,304.37,107.52,25.24,31.4,2022-03-01,828.01,3,2
2022,3,8,43.68,24.55,391.5,24.0,387.44,107.54,40.0,126.25,2022-03-01,1144.96,1,2
2022,3,9,63.75,19.03,200.0,23.0,326.92,114.23,26.11,155.0,2022-03-01,928.0400000000001,3,2
2022,3,10,79.65,20.0,403.92,20.0,472.17,106.04,61.67,107.5,2022-03-01,1270.95,1,2
2022,3,11,60.0,23.07,250.9,12.0,472.17,109.56,34.5,112.5,2022-03-01,1074.7,1,2
2022,3,12,76.95,24.6,196.0,17.0,472.17,110.28,48.35,97.0,2022-03-01,1042.35,1,2
2022,3,13,79.48,20.6,240.0,19.0,203.55,113.65,28.78,60.66,2022-03-01,765.72,3,2
2022,3,14,77.31,25.0,203.5,18.0,472.17,104.35,23.89,74.5,2022-03-01,998.72,1,2
2022,3,15,83.0,25.0,232.4,20.0,387.44,108.5,26.9,82.6,2022-03-01,965.8399999999999,3,2
2022,3,16,40.13,17.03,315.0,24.0,387.44,107.5,40.0,78.25,2022-03-01,1009.35,2,2
2022,3,17,82.0,22.8,246.5,20.0,326.92,101.82,30.25,100.0,2022-03-01,930.29,2,2
2022,3,18,69.75,29.65,149.0,24.5,387.44,107.43,33.28,29.0,2022-03-01,830.05,3,2
2022,3,19,57.15,23.38,312.25,20.0,326.92,113.59,23.15,159.9,2022-03-01,1036.3400000000001,2,2
2022,3,20,72.4,19.85,260.0,12.98,326.92,109.29,23.65,28.9,2022-03-01,853.99,3,2
2022,3,21,78.15,32.0,211.73,25.0,326.92,107.76,42.99,144.9,2022-03-01,969.4499999999999,3,2
2022,3,22,85.0,24.2,175.0,15.0,472.17,106.33,34.62,65.0,2022-03-01,977.32,2,2
2022,3,23,52.33,20.0,399.0,20.0,472.17,107.25,20.0,86.9,2022-03-01,1177.65,1,2
2022,3,24,73.4,25.5,239.0,22.0,439.61,119.47,29.61,151.0,2022-03-01,1099.5900000000001,1,2
2022,3,25,57.33,25.0,246.68,20.5,304.37,110.47,26.69,26.25,2022-03-01,817.2900000000001,3,2
2022,3,26,44.0,13.25,255.0,20.0,387.44,105.12,35.85,130.0,2022-03-01,990.6600000000001,3,2
2022,3,27,72.25,21.72,237.2,23.0,326.92,106.17,36.4,68.9,2022-03-01,892.5599999999998,3,2
2022,3,28,90.25,25.61,187.5,22.0,360.72,105.74,32.0,65.0,2022-03-01,888.82,2,2
2022,3,29,80.4,24.7,249.0,24.0,472.17,113.34,25.73,100.0,2022-03-01,1089.3400000000001,1,2
2022,3,30,55.0,47.5,250.0,19.0,472.17,108.95,20.0,99.9,2022-03-01,1072.5200000000002,1,2
