"A�o","Mes","Fecha_Pub_DOF","Clave ciudad","Nombre ciudad","Divisi�n","Grupo","Clase","Subclase","Clave gen�rico","Gen�rico","Consecutivo","Especificaci�n","Precio promedio","Cantidad","Unidad","Estatus"
"2022","12","24/01/2023 12:00:00 a. m.","17","Villahermosa, Tab.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","101.96","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","18","Tampico, Tamps.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","108.88","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","19","Chihuahua, Chih.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","115.28","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","20","Hermosillo, Son.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","112.11","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","21","Monclova, Coah.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","108.86","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","22","C�rdoba, Ver.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","107.44","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","23","Aguascalientes, Ags.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","107.69","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","24","Tijuana, B.C.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","123.77","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","25","Matamoros, Tamps.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","113.92","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","26","Colima, Col.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","106.06","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","27","La Paz, B.C.S.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","107.47","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","28","Chetumal, Q. Roo.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","106.71","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","29","Jacona, Mich.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","123.03","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","30","Fresnillo, Zac.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","111.69","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","31","Iguala, Gro.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","108.97","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","32","Huatabampo, Son.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","109.09","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","33","Tulancingo, Hgo.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","107.66","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","34","Cortazar, Gto.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","108.22","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","35","Jim�nez, Chih.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","117.54","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","36","Durango, Dgo.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","112.92","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","37","Tepic, Nay.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","112.73","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","38","Oaxaca, Oax.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","111.86","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","39","Quer�taro, Qro.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","108.04","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","40","Cuernavaca, Mor.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","105.41","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","41","Tlaxcala, Tlax.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","110.26","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","42","San Andr�s Tuxtla, Ver.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","107.2","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","43","Campeche, Camp.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","109.64","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","44","Tepatitl�n, Jal.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","119.72","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","45","Tehuantepec, Oax.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","100.78","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","46","Cd. Acu�a, Coah.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","117.7","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","47","Atlacomulco, Edo. de M�x.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","109.48","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","48","Canc�n, Q. Roo.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","112.87","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","49","Coatzacoalcos, Ver.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","106.91","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","50","Esperanza, Son.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","112.11","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","51","Iz�car de Matamoros, Pue.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","103.58","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","52","Pachuca, Hgo.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","106.51","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","53","Saltillo, Coah.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","111.32","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","54","Tuxtla Guti�rrez, Chis.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","105.3","1","INDICE",""
"2022","12","24/01/2023 12:00:00 a. m.","55","Zacatecas, Zac.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","107.02","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","01","�rea Met. de la Cd. de M�xico","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","113.73","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","02","M�rida, Yuc.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","108.85","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","03","Morelia, Mich.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","102.52","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","04","Guadalajara, Jal.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","110.43","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","107.87","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","06","Mexicali, B.C.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","113.64","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","07","Cd. Ju�rez, Chih.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","109.73","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","08","Acapulco, Gro.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","109.02","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","09","Culiac�n, Sin.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","116.88","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","10","Le�n, Gto.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","106.93","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","11","Puebla, Pue.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","111.32","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","12","San Luis Potos�, S.L.P.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","111.92","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","13","Tapachula, Chis.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","117.22","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","14","Toluca, Edo. de M�x.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","104.67","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","15","Torre�n, Coah.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","110.48","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","16","Veracruz, Ver.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","109.68","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","17","Villahermosa, Tab.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","101.96","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","18","Tampico, Tamps.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","108.75","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","19","Chihuahua, Chih.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","115.16","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","20","Hermosillo, Son.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","111.82","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","21","Monclova, Coah.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","108.84","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","22","C�rdoba, Ver.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","107.34","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","23","Aguascalientes, Ags.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","107.63","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","24","Tijuana, B.C.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","122.89","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","25","Matamoros, Tamps.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","113.66","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","26","Colima, Col.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","105.89","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","27","La Paz, B.C.S.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","107.34","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","28","Chetumal, Q. Roo.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","106.59","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","29","Jacona, Mich.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","121.02","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","30","Fresnillo, Zac.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","111.48","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","31","Iguala, Gro.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","108.82","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","32","Huatabampo, Son.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","108.95","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","33","Tulancingo, Hgo.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","107.66","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","34","Cortazar, Gto.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","107.7","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","35","Jim�nez, Chih.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","117.54","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","36","Durango, Dgo.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","112.74","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","37","Tepic, Nay.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","111.77","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","38","Oaxaca, Oax.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","111.78","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","39","Quer�taro, Qro.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","108.02","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","40","Cuernavaca, Mor.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","105.41","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","41","Tlaxcala, Tlax.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","109.73","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","42","San Andr�s Tuxtla, Ver.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","107.2","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","43","Campeche, Camp.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","109.49","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","44","Tepatitl�n, Jal.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","119.55","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","45","Tehuantepec, Oax.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","100.69","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","46","Cd. Acu�a, Coah.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","117.7","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","47","Atlacomulco, Edo. de M�x.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","109.48","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","48","Canc�n, Q. Roo.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","112.69","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","49","Coatzacoalcos, Ver.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","106.84","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","50","Esperanza, Son.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","111.93","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","51","Iz�car de Matamoros, Pue.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","103.4","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","52","Pachuca, Hgo.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","106.51","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","53","Saltillo, Coah.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","110.97","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","54","Tuxtla Guti�rrez, Chis.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","105.03","1","INDICE",""
"2022","11","20/12/2022 12:00:00 a. m.","55","Zacatecas, Zac.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","106.98","1","INDICE",""
"2022","10","23/11/2022 12:00:00 a. m.","01","�rea Met. de la Cd. de M�xico","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","113.44","1","INDICE",""
"2022","10","23/11/2022 12:00:00 a. m.","02","M�rida, Yuc.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","108.74","1","INDICE",""
"2022","10","23/11/2022 12:00:00 a. m.","03","Morelia, Mich.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","102.52","1","INDICE",""
"2022","10","23/11/2022 12:00:00 a. m.","04","Guadalajara, Jal.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","110.4","1","INDICE",""
"2022","10","23/11/2022 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","107.62","1","INDICE",""
"2022","10","23/11/2022 12:00:00 a. m.","06","Mexicali, B.C.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","113.53","1","INDICE",""
"2022","10","23/11/2022 12:00:00 a. m.","07","Cd. Ju�rez, Chih.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","41 Vivienda alquilada","138","Renta de vivienda","001","INDICE DE LA CIUDAD                                         ","109.6","1","INDICE",""
